0,1,2,3,4,5,6
2021-07-27 16:57:06+00:00,1420065724102582272,https://t.co/c9WE2CyM4J,9,0,0,0
2021-07-27 13:58:06+00:00,1420020676929466375,"Just published a post on indiehackers: Iâ€™m a developer who resisted doing marketing for years. Hereâ€™s what made me change.

https://t.co/w4LmKrIVko",20,1,0,1
2021-07-27 07:33:22+00:00,1419923855615926279,"As the first paying user I can say itâ€™s the most affordable way to track you seo metrics. Perfect if youâ€™re starting out and canâ€™t afford ahref.

Also comes with specific functions for indies like a list of places to get backlinks from. https://t.co/ZjDjFfHn4p",9,0,2,0
2021-07-26 16:57:06+00:00,1419703334194270213,https://t.co/7DHr7XRrBj,9,0,0,0
2021-07-26 16:34:02+00:00,1419697531571875848,Great work by Mauro here. He went in depth on how to help design a good looking app. https://t.co/fkWLQB0Fri,2,0,1,0
2021-07-26 14:58:11+00:00,1419673410028851210,"I've looked for the silver bullet to make my startup take off for a while now. 

I tried revamping the UX.
I tried adding features.
I tried fixing the landing page copy.

Sadly, none of those alone gave me a big win ğŸ˜¢

But they all added up, and led to steady growth over time ğŸ¤©",13,0,0,0
2021-07-26 14:03:06+00:00,1419659548126760965,https://t.co/VHrzeaRlFr,11,1,3,0
2021-07-25 16:57:14+00:00,1419340981804191748,https://t.co/ye4X42M3at,10,0,0,0
2021-07-25 15:05:04+00:00,1419312753014095875,"There are so many products now, every founder faces enormous competition.

But if your goal is just to be free and make a living, you don't need to beat all of them.

Just solve a small problem differently and grab people's attention.

Lots of customers buy from small players.",17,0,1,0
2021-07-25 13:59:07+00:00,1419296156430045190,https://t.co/fpcwqt1x7G,62,7,4,5
2021-07-25 13:26:01+00:00,1419287824843616258,"Welcome to all my new followers ğŸ‘‹

Don't worry, Iâ€™m not about to sell you a course about growing your twitter just because Iâ€™ve made a couple of viral tweets.

Only sharing my journey as a bootstrapped founder, and making fun memes along the way. https://t.co/r1pga78hqg",16,0,3,1
2021-07-24 16:55:16+00:00,1418978098364751881,https://t.co/0fstZDWAuO,66,8,4,3
2021-07-24 13:58:13+00:00,1418933540666978320,"My initial goal for my startup was $10K a month.

But 16 months after launch I'm only at $600.

It seems so out of reach. I'm losing motivation ğŸ˜¥

Then I realized, with just $2.5k I could get a base salary.

I know how to reach it and it would make me so happy ğŸ¤©

LET'S GOOOO ğŸ”¥",459,10,56,0
2021-07-24 12:48:45+00:00,1418916058983960578,"Itâ€™s not an unfinished product, itâ€™s a finished product with a smaller scope than you aimed for initially.",22,1,0,0
2021-07-24 10:10:32+00:00,1418876241864712192,"Founders giving advice: stop building your product and start marketing it!

Voice in my head: I agree but you don't know about my product, in my case it's different.

Every single time ğŸ˜‚

Until I met @KarthikS2206. I don't know how he did it but he actually convinced me ğŸ”¥",19,2,1,0
2021-07-23 16:59:07+00:00,1418616680771690501,https://t.co/anClVmCUDI,34,4,4,1
2021-07-23 13:53:10+00:00,1418569883743313926,"I have so many ideas for my startup ğŸ¤¯

But I can get stuck for days trying to figure out what the next priority is. ğŸ¤¨

So I just start working on what brings me joy in the moment, even if it seems pointless at first. ğŸ§˜â€â™‚ï¸

That way I stay shipping, and don't lose momentum ğŸš¢",15,3,5,0
2021-07-22 17:06:07+00:00,1418256053817548805,https://t.co/3QdPxDHSNA,304,29,13,6
2021-07-22 14:02:06+00:00,1418209744662061062,"In my 20s I read hundreds of startup books. ğŸ“š

The more I learned,  the better I became. ğŸ¤“

But after a while, it turned into an escape from hard work. Iâ€™d dream about every new idea and never build anything. ğŸ˜´ 

Now Iâ€™m in my 30s and read nothing. Iâ€™m focused on action. ğŸš€",37,2,10,1
2021-07-21 16:54:04+00:00,1417890631695970304,"I thought building my own startup would free me from all the ""stupid decisions"" my boss imposed on me..

Little did I know, the anxiety of being responsible for said decisions is 10 times worse, even crippling at times.

Be careful what you wish for ğŸ˜…",30,3,2,1
2021-07-21 13:56:14+00:00,1417845879856304130,https://t.co/4YuaSJbp3N,3,0,0,0
2021-07-21 07:47:26+00:00,1417753065646604289,Letâ€™s support @cogentgene and his new tailwind release for saas blocks ğŸ”¥ https://t.co/HEdZNkQXn3,12,0,2,1
2021-07-20 16:54:10+00:00,1417528271441473539,https://t.co/RnB2dCv3rB,19,1,0,2
2021-07-20 14:07:05+00:00,1417486220632993795,"Hadn't listened to the radio in years. Realized it's like twitter.

99% is the same recycled b.s we've all heard a hundred times.

Sometimes there's an original sound that comes up though. It instantly grabs you and you go check on the artist.

Be original.",14,0,3,0
2021-07-19 16:57:06+00:00,1417166618266902534,https://t.co/FaoArjkVf2,6,0,0,0
2021-07-19 14:04:12+00:00,1417123106330750981,"As a freelance dev I always took small breaks whenever it got too crazy. I didn't need real vacations.

Running a startup though, I feel way more anxiety and I work non-stop.

Not taking vacations in this context was a big mistake.",8,0,0,0
2021-07-19 13:20:00+00:00,1417111986102587392,"Letâ€™s support @GilliSig and his canva competitor, only better since it uses your branding ğŸ”¥ https://t.co/mXVunbvVu2",6,3,3,0
2021-07-19 11:59:25+00:00,1417091705753546753,Just got back from our first vacation in 2.5 years. Made a short IH post about it. https://t.co/re8tw75yET,14,1,0,0
2021-07-16 16:59:11+00:00,1416079980971368451,"Have you poured your heart and soul into your product to build an app that can truly help people?

Then no matter how many features it still lacks, some people out there desperately need it. They just have no idea it exists.

Start promoting it now, they will thank you for it.",10,1,0,0
2021-07-16 13:53:06+00:00,1416033150782877697,https://t.co/MBqgX36uzn,7,0,3,0
2021-07-15 17:06:07+00:00,1415719335499284481,"I know itâ€™s trendy to build tiny products that take a weekend to make, but itâ€™s still a good thing to spend time sweating some of the details.

When you release it into the world, people will appreciate it that much more. ğŸ”¥",7,0,0,0
2021-07-15 14:02:17+00:00,1415673074347769858,https://t.co/WQRoDkZBsM,13,1,4,1
2021-07-15 07:36:09+00:00,1415575899693518848,"Weâ€™re taught to become experts, but to be successful founders we need to be generalists. https://t.co/7WGgnJVXVG",9,1,4,0
2021-07-15 07:24:02+00:00,1415572852544262144,Time to support our boy @sotak for his wonderful productivity app https://t.co/RARXrYDhtE,8,1,2,0
2021-07-14 18:02:15+00:00,1415371074397777924,Actionable idea for a developer-friendly distribution strategy. https://t.co/T5Scn5JSUV,4,0,1,0
2021-07-14 16:54:05+00:00,1415353920306749442,"My brain only has one main thread. When I try to handle multiple projects at once, I lose joy and burn out quickly.

I could just spend a full day on twitter, then a full day building. This is fulfilling ğŸ˜

Instead I try to tweet while I code ğŸ¤¦â€â™‚ï¸",7,0,3,0
2021-07-14 13:56:18+00:00,1415309179607293965,https://t.co/KKmMAxe5xO,36,4,4,2
2021-07-13 16:54:13+00:00,1414991566574399489,https://t.co/pENpNK129m,19,0,3,1
2021-07-13 14:07:04+00:00,1414949503229210624,"I looked back at 3 years working on my startup, and realised that chasing the next cool idea always had a net negative impact.

It made me delay work on core features that mattered way more. Even worse, I lost confidence in my ability to finish what I start.

Stay focused.",21,1,2,0
2021-07-12 16:57:05+00:00,1414629902012321793,"I've spent almost 3 years full time on my startup, throwing 2/3 of my life savings into it, and feeling so exhausted.

Yet all it took was a new idea and I feel full of energy and hope again. 

I must be crazy ğŸ˜¬",36,1,8,0
2021-07-12 14:04:14+00:00,1414586403221123072,https://t.co/umYyN4Wqtz,7,0,2,0
2021-07-10 13:46:08+00:00,1413857072710627329,"I feel exhausted with my startup. 

Yesterday, for the first time, I had lost hope. Just didnâ€™t see a path to success.

Was ready to give up.

Then, out of nowhere, I came up with a pivot that can:
- 2x conversions
- 2x order value
- generate viral distribution

LETS GOOO ğŸ˜‚ğŸ”¥ğŸš€",278,10,30,1
2021-07-09 16:59:04+00:00,1413543234270384145,"I used to think creating a good product was enough to succeed.

Sadly this is not the case, as there are too many good products now. To win you also need a rock-solid distribution strategy.

I could let that depress me ğŸ¥º or I could just learn to sell ğŸ˜",25,1,5,1
2021-07-09 13:53:07+00:00,1413496439393722368,https://t.co/UvpIVV7d6X,9,1,1,0
2021-07-08 17:06:04+00:00,1413182609534947333,"Been heavily active on twitter and indiehackers all week, to get the word out about Logology.

Yet the only sale I made came from somebody who searched for ""logo design"" on indiehackers, and stumbled upon a comment I made 9 months ago.

Sales is not a linear process ğŸ˜‚",39,1,7,0
2021-07-08 14:02:18+00:00,1413136363831005199,https://t.co/Ad8zziwcdt,24,4,3,0
2021-07-08 12:10:54+00:00,1413108328436310019,"Looking to add @OpenAI gpt-3 to https://t.co/QMJQuwVcPD. That way we could determine the perfect logo for your startup based on how you describe it.

Just requested access but would like to speed things up.

@gdb what do you think?",12,1,2,0
2021-07-07 16:54:13+00:00,1412817237774372876,"""Idea doesn't matter, only execution"" or ""Product doesn't matter, only marketing""...

I've got news for you, EVERYTHING matters.

Idea + Execution + Product + Marketing.

If you're bad at any of these, you're going to hit a wall sooner or later.",14,2,1,0
2021-07-07 13:56:17+00:00,1412772459439349766,https://t.co/zYEjnCMtzC,10,0,2,0
2021-07-06 16:54:23+00:00,1412454895626735618,"I see many people quit their project as soon as it gets difficult, and then start a new one right after.

They say they ""fail fast to learn fast"", but in reality they quit as soon as it gets tough, and don't learn anything significant.",34,2,5,1
2021-07-06 14:07:07+00:00,1412412801180647433,https://t.co/cgHUaoZQPx,33,2,2,0
2021-07-05 16:57:05+00:00,1412093183555772417,"Getting a testimonial from a customer on Logology, he sends me a different profile pic than on his twitter.

My reaction: â€œdude you look hotter, this new haircut suits you well!!â€

Rate my customer support ğŸ˜‚",18,1,3,0
2021-07-05 14:04:07+00:00,1412049656109019136,https://t.co/Wnx4POkQ4d,8,0,1,0
2021-07-02 16:55:16+00:00,1411005566563069955,https://t.co/aM0z6PkrgA,6,1,0,0
2021-07-02 15:50:12+00:00,1410989191903711237,The big boss speaks the truth. https://t.co/qh9vn63YpR,2,0,0,0
2021-07-02 13:57:04+00:00,1410960720712417287,"Two voices in my head as I build my startup:

1. thereâ€™s no way Iâ€™m gonna make it. I have no idea if this can be profitable, I should quit ğŸ˜°

2. people love our product, we keep improving KPIs and still have enough runway to make it, canâ€™t fail ğŸ˜

I pay too much attention to 1.",41,4,11,1
2021-07-02 07:23:06+00:00,1410861574412193794,"Time to support our boy @felix12777 for his superb design work on this. If you need to standout more on social media, or are building a team page, you need this https://t.co/icgRINDINC",4,0,0,0
2021-07-01 17:02:07+00:00,1410644901012951045,https://t.co/HuwDicoCTp,4,1,1,0
2021-07-01 13:59:05+00:00,1410598839942217733,"Some people have real humility. They can recognize their mistakes and learn from them. 

Some people only have fake humility. They never flex, but internally they have a big ego and don't admit mistakes.

Make sure you're the first kind ğŸ˜",7,1,0,0
2021-06-30 16:56:13+00:00,1410281029986926596,"Are you a coder who's built his own product, now trying to grow it?

Instead of perfecting your coding skills, try to become at least average at copywriting and design. 

Youâ€™ll unlock way more success.",39,2,7,0
2021-06-30 13:57:14+00:00,1410235987083640838,https://t.co/bAV2FD8QnG,2,0,0,0
2021-06-29 16:55:15+00:00,1409918396788088832,https://t.co/hGTZpd4ZEX,8,0,1,0
2021-06-29 14:02:12+00:00,1409874847119839243,"Participating on twitter and IH helps me grow my audience and get more sales, but at the cost of not shipping features that could improve the trajectory of my product.

I need to do both to be successful though, so I have to find a way to make it work.

Any ideas?",17,1,15,0
2021-06-28 16:59:18+00:00,1409557029824438277,https://t.co/zr99FC8KZf,2,0,0,0
2021-06-28 14:01:04+00:00,1409512176226873349,"2 weeks ago, @NathanLatka reached out to interview me for his podcast. I thought AWESOME, I'll use it to promote Logology!

But instead, I ended up sharing how we almost closed shop 2 years ago, after my mother passed away.

Now I'm scared to listen ğŸ˜¨

https://t.co/an3eRVuwYi",12,2,3,0
2021-06-27 07:48:18+00:00,1409055977454833669,I see no lies in here ğŸ¥‚ https://t.co/vICDXIf3zN,6,0,1,0
2021-06-25 19:02:03+00:00,1408500756978798598,"The challenges and mood swings of building your own startup are un-matched, except maybe by having kids.

The difference is, when you have kids, you at least have some faith that they'll turn out okay ğŸ˜‚",9,0,4,0
2021-06-25 12:55:15+00:00,1408408448694468608,https://t.co/gWrF5v1aBa,13,1,6,0
2021-06-25 08:23:43+00:00,1408340113902419968,Time to vote for one of the best marketing newsletter for indie hackers by @theandreboso  https://t.co/bXGHrDwOCe,5,0,1,0
2021-06-24 19:10:05+00:00,1408140387508760589,"Nobody said that building you startup would be easy, or enjoyable, or even make you rich.

Oh shit, some people actually did say that...

Sorry you were misled ğŸ˜¬",18,2,4,1
2021-06-24 13:02:07+00:00,1408047787573448704,https://t.co/Av8ZwPY2MF,14,1,2,0
2021-06-23 18:55:13+00:00,1407774260777660421,https://t.co/5HLHqh4jMO,3,0,0,0
2021-06-23 15:09:25+00:00,1407717434270814214,Crazy affiliate story. Well worth a read. https://t.co/bs2YUGWbKu,5,0,1,0
2021-06-23 13:55:12+00:00,1407698757920116738,"Indie makers when they start: ""I'll be a millionaire by summer, this idea is genius, why doesn't everybody build their own thing?""

Indie makers after 2 years: ""I might be broke but at least I love what I'm doing, and I've met a couple of nice folks""

ğŸ˜¬",41,1,6,0
2021-06-23 11:10:52+00:00,1407657402212683777,"How to grow on twitter, a 1 step plan:

1. Participate",14,3,2,0
2021-06-23 07:53:10+00:00,1407607651811442692,"Am I the only one who doesn't get any value from these posts: ""I bootstrapped my startup to $1M ARR, Ask me anything""?

Feel like it's always just re-hashed platitudes that don't teach you anything. Notable exception would be @yongfook breakdown of his rise to 10K MRR.",38,1,12,0
2021-06-22 19:54:11+00:00,1407426712980398086,"I designed 100+ versions of the UX for my new feature. Tried tons of ideas in it, adapting to all use cases. Then as it matured I started removing from it more and more. Down to 2 simple screens that anyone can understand.

I had to make it complex before I could make it simple.",4,0,0,0
2021-06-22 13:58:10+00:00,1407337117706031121,Hard life as an indie maker https://t.co/YG8er7Zsbm,21,1,0,0
2021-06-22 07:03:49+00:00,1407232842174771201,Letâ€™s support @AnthonyCastrio @indie_worldwide for their PH launch ğŸš€ https://t.co/gMXj15XCu3,8,1,1,0
2021-06-21 20:00:25+00:00,1407065893239152640,"Most people take a while to ""follow"" me. They will like a few posts, interact with me, but not follow right away. By tweeting everyday though, they keep seeing me pop up, and eventually they do.

It's the same with your product. You need to keep reminding people that you exist.",36,3,7,0
2021-06-21 17:32:20+00:00,1407028627494088706,"3x$99 sales on https://t.co/QMJQuwVcPD today let's goooooo ğŸš€

One had signed up Sept 12th.
One had signed up June 1st.
One had signed up June 18th.

Matches the distribution of our time to purchase quite well. https://t.co/m0Qi4daHFO",9,0,1,0
2021-06-21 14:04:24+00:00,1406976298774302731,https://t.co/rVrAZMlOab,4,0,0,0
2021-06-21 12:42:45+00:00,1406955751478902788,It felt incredible to be supported by other makers when that guy came in to steal our work. Thank you all ğŸ™ğŸ¥°https://t.co/kwCa2c5hCI,16,1,0,0
2021-06-20 17:17:40+00:00,1406662545889546245,"Nice list of fundamentals to keep in mind as you start your coding journey, especially as a non-native English speaker. 
I'm French and here most people feel intimated by English. It's a mix of luck and curiosity that made me fluent at 18, and it changed the course of my career. https://t.co/YUiqzonFSm",6,0,0,0
2021-06-19 19:58:23+00:00,1406340605479985152,"Here's what I reply to people who ask me how I'm doing:
 ""Well, ups and downs but going up on average"".

I think I've been running a startup for too long ğŸ˜‚",3,0,0,0
2021-06-19 14:05:28+00:00,1406251791629668356,meeting a lot of great indie makers on twitter lately! https://t.co/nd3uw6lzEl,14,1,0,0
2021-06-19 06:21:38+00:00,1406135062035419140,"Some people from your friends and family wonâ€™t understand why you spend so much time on your startup.

They wonâ€™t support you. Will resent you for â€œabandoningâ€ them. 

Happened with one of my best friends ğŸ˜•

But it will also reveal those that truly want you to succeed â¤ï¸ https://t.co/tjKu6q74JK",5,0,1,0
2021-06-18 19:59:22+00:00,1405978464814051328,"I've been working on my startup full time for 2.5years, living off savings. I'll keep at it until it's either profitable or I run out of money.

Itâ€™s risky but it forced me to learn business &amp; marketing, things I always avoided when it was a side project.

Huge growth experience.",27,1,2,0
2021-06-18 14:21:24+00:00,1405893411220099075,Thankful for all the support we got from the indie community after this episode. https://t.co/GQshx0OIWh https://t.co/g9t3j99zBa,5,0,0,0
2021-06-18 09:20:43+00:00,1405817741915852800,"Not the best feeling when a ""customer"" talks to you in the live chat to ask for help and then announce they will steal your work. https://t.co/z5hMqUlY5J",60,2,14,3
2021-06-18 05:12:34+00:00,1405755296123789318,"I might learn a thing or two from listening to founders who reached success, but I still have to walk the path myself.
Iâ€™ll make the same mistakes as they did, and learn the same lessons.
Like learning how to drive, we all go through the same stages until we finally get it.",4,1,0,0
2021-06-17 20:02:47+00:00,1405616936940195841,https://t.co/WkyTsIVNaP,2,0,0,0
2021-06-17 16:50:30+00:00,1405568549087813633,Proud to be @robertodigital_ first paying user for https://t.co/bJy2oT98HX. Great way to track your SEO progress without breaking the bank as an indie hacker. Product is well polished already and customer support is stellar.,3,0,1,1
2021-06-17 14:03:22+00:00,1405526486354776064,"Your tweet goes viral and tons of people signup to your app, you feel like youâ€™ve made it. But the next day, no new visits, no signups.
People have moved on for now but donâ€™t get discouraged, this is normal. Keep building, sharing, connecting. The next wave will be even better.",16,2,4,0
2021-06-17 11:38:06+00:00,1405489930139275266,"Biggest lesson Iâ€™ve learned recently. Even if you feel like something you started is going nowhere, itâ€™s better to finish and deploy it, even in a minimal state. Else you feel like youâ€™ve wasted time, and miss on an opportunity to be pleasantly surprised later. https://t.co/25hURNEkUU",3,0,0,0
2021-06-16 20:04:29+00:00,1405254976704847875,Working on new campaign for @logologydesign what do you think? https://t.co/H744QmFiaP,3,0,1,0
2021-06-16 14:38:06+00:00,1405172840006045700,"Solid advice. Strangers donâ€™t give a damn about what youâ€™re building. But if you make them feel a tiny bit less like strangers, theyâ€™re willing to give you a shot ğŸ¥‚ https://t.co/qLJSVMnyba",8,2,0,0
2021-06-16 13:55:20+00:00,1405162076272836615,"Iâ€™ve been participating more on Reddit lately, and started getting DMs from random people who read my stuff. One guy invited me to a zoom, so I went out of curiosity but expected it to suck.
Turns out heâ€™s a stellar dude and I might end up doing business with him. Incredible ğŸ¤¯",35,1,12,0
2021-06-15 19:54:27+00:00,1404890065709453318,"I see some accounts that have 20k followers but 2-3 likes on every post. What's the point of such a high count if nobody cares about what you say?
Just reached 200 followers and proud to see I'm building legit relationships with many of you  ğŸ©ğŸš€",37,1,7,0
2021-06-15 13:58:23+00:00,1404800458515009555,https://t.co/7FwrUb0Nfv,3,0,0,0
2021-06-15 11:41:11+00:00,1404765928571682816,Why did it take me 15 years to understand that the real value of Twitter is relationships?,7,0,1,0
2021-06-14 20:00:23+00:00,1404529171230040073,"Our most important KPI is probably: ""people who love what we do, save us to their favorites and will come back in 6 months when they actually need our services"". It's impossible to track though ğŸ˜…",6,0,1,0
2021-06-14 14:04:26+00:00,1404439591856312326,Monday is always special for @IndieHackers ğŸ˜… https://t.co/jMmTJAigc7,6,0,0,0
2021-06-14 10:22:52+00:00,1404383832745328640,"Just finished a post for indiehackers: if your product helps people, it is your moral duty to promote it.
https://t.co/WTE0HC5kNR",34,5,4,1
2021-06-13 13:59:22+00:00,1404075930549686273,https://t.co/jUg9RpShIq,7,0,1,0
2021-06-13 06:26:41+00:00,1403962005191630857,"I live in France and when I open twitter in the morning I see:
1. Lots of activity on my tweets during the night, by Americans who were still up
2. Tons of new interesting tweets in my timeline, by indians who already started their day

Iâ€™m in the center of the letâ€™s goooooooo ğŸŒ",24,1,3,0
2021-06-12 19:19:22+00:00,1403794072482029572,ğŸ˜‚ğŸ¤£ https://t.co/hQcJaROZbb,3,0,0,0
2021-06-12 13:13:00+00:00,1403701871114604544,https://t.co/EHbz70SOnM,79,2,4,1
2021-06-12 10:22:56+00:00,1403659071618682889,Just requested an invite to join @FounderCircleHQ  ğŸš€,1,0,0,0
2021-06-12 09:48:41+00:00,1403650453863284745,Which twitter bio do you prefer? A OR B? https://t.co/gcmjg9WaCq,1,0,1,0
2021-06-12 07:34:42+00:00,1403616735517982725,The biggest untapped market I can think of is founders who failed and are now faced with finding a job again. What could we build for them?,4,0,2,0
2021-06-11 18:13:30+00:00,1403415109314154498,Now I almost which my startup would fail so I can go work for him ğŸ˜‚. He gets me! https://t.co/qU8MCebuG7,2,0,0,0
2021-06-11 15:21:02+00:00,1403371703892389891,If you know how to jump in a conversation between strangers at a party... you know how to grow your twitter.,5,1,1,0
2021-06-11 12:08:02+00:00,1403323133046804481,"Can somebody explain to an old chap like me, who learned to code websites before CSS, why tailwind is so cool?

I still do everything custom, although I did use bootstrap for a while a couple of years ago.",3,0,2,0
2021-06-11 10:54:04+00:00,1403304518834589699,"I'm running an A/B test on @logologydesign, testing 5 different labels for the main call to action.

The best performer is seeing a +50% improvement on the number of people who reach the ""wow moment"" of our app, the logo proposals page. This is huge. https://t.co/j9xIsZNkDo",6,0,3,0
2021-06-11 09:20:26+00:00,1403280956988010498,"In the past I worked for demanding clients. I even had to cancel a planned vacation to meet a deadline once. Very stressful.

But since I left to do indie hacking full time, I got to meet real anxiety. The fear of not knowing whatâ€™s next.

Itâ€™s a whole other level.",3,0,0,0
2021-06-10 13:38:56+00:00,1402983624429895700,"I'm noticing that when I participate on social media for a while, it stops becoming as exciting and therefore I can reclaim my productivity.

Maybe the key is to ALWAYS be on twitter ğŸ˜…",5,0,0,0
2021-06-10 11:34:52+00:00,1402952400466550791,"Thanks to all the support I got for @logologydesign over the last couple of days, I feel way more energy to keep pushing  and finally make it profitable.

The indie journey has ups and downs, but the organic support from other makers is a super power.

Let's goooooo!",14,1,3,0
2021-06-09 14:35:04+00:00,1402635362703396866,"Iâ€™m starting to think the number one skill to have as a founder is the ability to switch context quickly.

Today, I canâ€™t get myself to focus on code because Iâ€™m still high from the marketing I did yesterday.

I lose a ton of productivity like this. Need to improve.",2,0,1,0
2021-06-09 12:19:21+00:00,1402601209039630342,"The hardest part of being a founder for me is that I need to focus on marketing over building.

I wanted to create my dream job, where I could do what I love everyday (code and ux) without a boss telling me what to do.

Turns out it doesnâ€™t work if I only do that.",7,1,0,0
2021-06-08 17:03:30+00:00,1402310328034250753,"We keep getting traffic to https://t.co/QMJQuwVcPD because people love the design of our landing page.

I just posted on https://t.co/nRsERmAQqR about the new homepage and it's getting out of control ğŸ¤¯ https://t.co/IadGukqrw8",6,0,0,0
2021-06-08 13:34:23+00:00,1402257704085823491,"Just learned about https://t.co/ABg9grA1jm, the design is beautiful!",1,0,1,0
2021-06-08 10:38:45+00:00,1402213500534022153,"Imagine launching on product hunt today, preparing for weeks and... the internet is down.",2,0,1,0
2021-06-03 07:59:48+00:00,1400361562393743366,Really neat app by my friend @AnotherTimJones to bring some fun to your slack workplace ğŸŠğŸ‰ https://t.co/OJ2a9zF49t,2,0,1,0
2021-06-01 10:49:16+00:00,1399679434127458311,Neat and useful tool for managing the colors of your app. https://t.co/jzJ0ZVMlqp,0,0,0,0
2021-06-01 08:43:03+00:00,1399647668490670080,"So great to see @anilkilic on indiehackers top stories. You deserve it mate, that new tool is super promising. https://t.co/VC6bOTaF48",3,0,1,0
2021-03-29 17:58:43+00:00,1376594686685671425,Love the last one :) https://t.co/ZnkwdEBAnz,3,0,0,0
2021-03-24 16:53:07+00:00,1374766239122358272,"Have a pretty deep authentication issue on my app.

My dev instinct: go to the root of the problem and rebuild everything to perfection (takes days)
My founder instinct: find a nice UX trick to solve 80% of the problem in 1 hour and move on

Which one?",0,0,1,0
2021-03-22 16:30:21+00:00,1374035731530801159,Working on my conversion funnel like https://t.co/Nki4dwgFYJ,3,0,1,0
2021-03-10 10:05:39+00:00,1369590266567532546,Je me connecte Ã  @OVHcloud_FR pour checker mes services. Le code dâ€™authentification lui mÃªme annonce la couleur ğŸ˜… #ovh incendie https://t.co/Gr4RfaRj0s,2,0,1,0
2021-03-05 18:16:01+00:00,1367901729430380544,Just what I needed. Amazing inspirations listed here. https://t.co/TptckdIlFc,0,0,0,0
2021-03-05 14:34:47+00:00,1367846054226460676,"New makeover by @LucieBaratte, a list burger ğŸ”? Way to make an app look playful! https://t.co/YuePJRt0DC",3,0,0,0
2021-03-02 14:20:06+00:00,1366755194663534601,"Very interesting distinction. We use IndieHackers as a great learning and support group, but it's not who we're going to sell to in the end. https://t.co/dCSeE1O2M8",2,0,1,0
2021-02-27 16:17:39+00:00,1365697615380312066,"Since starting logology, we went from Â« shit weâ€™ve made a zero to one product!Â Â» to Â« oh itâ€™s just a better version of XÂ» 2 or 3 times already. Still waiting for the final call ğŸ¤”ğŸ§ğŸ˜",2,0,0,0
